work_id,author_id,author_name,institutions,author_position,is_corresponding
W4390831690,A5074839256,R. Peña‐Garcia,Universidade Federal de Pernambuco; Universidade Federal do Piauí; Universidade Federal Rural de Pernambuco,last,True
W4311170271,A5100322728,Yang Wang,Tianjin University; Tianjin Medical University,first,False
W4311170271,A5017887456,Shuangjie Liu,Tianjin University; Tianjin Medical University,middle,False
W4311170271,A5100446150,Hao Wang,Tianjin University; Tianjin Medical University,middle,False
W4311170271,A5101925758,Yue Zhao,Tianjin University; Tianjin Medical University,middle,False
W4311170271,A5038289908,Xiaodong Zhang,Tianjin University of Technology; Tianjin University; Tianjin Medical University,last,True
W4399203358,A5067028327,Shengbo Wang,Beihang University,first,True
W4399203358,A5089002209,Shuo Gao,Beihang University,middle,False
W4399203358,A5025016835,Chenyu Tang,University of Cambridge,middle,False
W4399203358,A5026640581,Edoardo Occhipinti,Imperial College London,middle,False
W4399203358,A5100654204,Cong Li,Beihang University,middle,False
W4399203358,A5101846149,Shurui Wang,Beihang University,middle,False
W4399203358,A5007372603,Jiaqi Wang,Beihang University,middle,False
W4399203358,A5016060123,Hubin Zhao,,middle,False
W4399203358,A5100628939,Guohua Hu,Chinese University of Hong Kong,middle,False
W4399203358,A5053226693,Arokia Nathan,Shandong University; University of Cambridge; Ida Darwin hospital,middle,False
W4399203358,A5085150253,Ravinder Dahiya,Northeastern University,middle,False
W4399203358,A5002930233,Luigi G. Occhipinti,University of Cambridge,last,False
W4281754063,A5090988807,Chenyang Gu,TCM-Intigrated Cancer Center of Southern Medical University,first,False
W4281754063,A5043825313,Qiankun Zhang,TCM-Intigrated Cancer Center of Southern Medical University,middle,False
W4281754063,A5114321310,Yajing Li,Zhujiang Hospital; Southern Medical University,middle,False
W4281754063,A5100385051,Rong Li,TCM-Intigrated Cancer Center of Southern Medical University,middle,False
W4281754063,A5110645331,Jia Feng,TCM-Intigrated Cancer Center of Southern Medical University,middle,False
W4281754063,A5022095900,Wanghao Chen,Shanghai Jiao Tong University,middle,False
W4281754063,A5074462320,Ahmed Waqas,Southeast University,middle,False
W4281754063,A5039536799,Ismatullah Soufiany,Southeast University,middle,False
W4281754063,A5017456524,Shiying Huang,Southern Medical University,middle,True
W4281754063,A5107355057,Jun Long,TCM-Intigrated Cancer Center of Southern Medical University,middle,True
W4281754063,A5038987580,Lukui Chen,TCM-Intigrated Cancer Center of Southern Medical University,last,True
W4393055460,A5037337015,Hailong Yu,University of Science and Technology of China; Chinese Academy of Sciences,first,True
W4393055460,A5104262489,Zhenqing Hu,University of Science and Technology of China; Chinese Academy of Sciences,middle,False
W4393055460,A5100592683,Juan He,University of Science and Technology of China; Chinese Academy of Sciences,middle,False
W4393055460,A5101311900,Yijun Ran,University of Science and Technology of China; Chinese Academy of Sciences,middle,False
W4393055460,A5087408016,Yang Zhao,Chinese Academy of Sciences,middle,False
W4393055460,A5110302638,Zhi Yu,Shenyang University of Technology; Chinese Academy of Sciences; Institute of Metal Research,middle,False
W4393055460,A5086525921,Kaiping Tai,University of Science and Technology of China; Shenyang University of Technology; Institute of Metal Research,last,False
W4389511675,A5100590391,Yutong Xu,Tongji University,first,False
W4389511675,A5100693873,Dapeng Liu,Tongji University,middle,False
W4389511675,A5083715102,Shilei Dai,Tongji University,middle,False
W4389511675,A5100749751,Junyao Zhang,Tongji University,middle,False
W4389511675,A5100949172,Ziyi Guo,Tongji University,middle,False
W4389511675,A5100766938,Xu Liu,Tongji University,middle,False
W4389511675,A5021432821,Lize Xiong,Tongji University,middle,True
W4389511675,A5042772900,Jia Huang,Tongji University,last,True
W4299286035,A5025696765,Melika Payvand,University of Zurich; ETH Zurich; Institute for Biomedical Engineering,first,True
W4299286035,A5051201056,Filippo Moro,University of Zurich; Commissariat à l'Énergie Atomique et aux Énergies Alternatives; ETH Zurich; Laboratoire d'Électronique des Technologies de l'Information; Université Grenoble Alpes,middle,False
W4299286035,A5032850366,Kumiko Nomura,Toshiba (Japan),middle,False
W4299286035,A5039853755,Thomas Dalgaty,Commissariat à l'Énergie Atomique et aux Énergies Alternatives; Laboratoire d'Électronique des Technologies de l'Information; Université Grenoble Alpes,middle,False
W4299286035,A5046458712,Elisa Vianello,Commissariat à l'Énergie Atomique et aux Énergies Alternatives; Laboratoire d'Électronique des Technologies de l'Information; Université Grenoble Alpes,middle,False
W4299286035,A5002777800,Yoshifumi Nishi,Toshiba (Japan),middle,False
W4299286035,A5060241952,Giacomo Indiveri,University of Zurich; ETH Zurich,last,False
W4294682826,,Chenhao Wang,Zhejiang University,first,True
W4294682826,A5101663630,Xinyi Xu,Zhejiang University-University of Edinburgh Institute; Zhejiang University,middle,False
W4294682826,A5043023473,Xiaodong Pi,Zhejiang University,middle,False
W4294682826,A5075035096,Mark D. Butala,Zhejiang University-University of Edinburgh Institute,middle,False
W4294682826,A5115601911,Wen Huang,Nanjing University of Posts and Telecommunications,middle,False
W4294682826,A5076488033,Lei Yin,Zhejiang University,middle,False
W4294682826,A5102309929,Wenbing Peng,Zhejiang University,middle,False
W4294682826,A5048622280,Munir Ali,Zhejiang University,middle,False
W4294682826,A5088274623,Srikrishna Chanakya Bodepudi,Zhejiang University,middle,False
W4294682826,A5044618789,Xvsheng Qiao,Zhejiang University,middle,False
W4294682826,A5078188641,Yang Xu,Zhejiang Lab; Zhejiang University-University of Edinburgh Institute; Zhejiang University,middle,False
W4294682826,A5058017187,Wei Sun,Zhejiang University,middle,False
W4294682826,A5051102773,Deren Yang,Zhejiang University of Technology; Zhejiang University,last,False
W3093608279,A5083416589,Jun Tae Jang,Kookmin University,first,True
W3093608279,A5056484149,Jungi Min,Kookmin University,middle,False
W3093608279,A5076624850,Yeongjin Hwang,Yeungnam University,middle,False
W3093608279,A5030691472,Sung‐Jin Choi,Kookmin University,middle,False
W3093608279,A5080691938,Dong Myong Kim,Kookmin University,middle,False
W3093608279,A5100684513,Hyungjin Kim,Inha University,middle,False
W3093608279,A5100741055,Dae Hwan Kim,Kookmin University,last,False
W3211813339,A5013329316,Neha Mohta,Indian Institute of Science Bangalore,first,True
W3211813339,A5028303301,Ankit Rao,Indian Institute of Science Bangalore,middle,False
W3211813339,A5086652131,Nayana Remesh,Indian Institute of Science Bangalore,middle,False
W3211813339,A5110745381,R. Muralidharan,Indian Institute of Science Bangalore,middle,False
W3211813339,A5000098300,Digbijoy N. Nath,Indian Institute of Science Bangalore,last,True
W4322617739,A5011678521,Jiajun Song,Hong Kong Polytechnic University,first,False
W4322617739,A5101610308,Hong Liu,Hong Kong Polytechnic University,middle,False
W4322617739,A5027458993,Zeyu Zhao,Hong Kong Polytechnic University,middle,False
W4322617739,A5061109925,Peng Lin,Shenzhen University,middle,False
W4322617739,A5010044441,Feng Yan,Hong Kong Polytechnic University,last,True
W4282916667,A5089744572,June Sang Lee,University of Oxford,first,False
W4282916667,A5089099931,Nikolaos Farmakidis,University of Oxford,middle,False
W4282916667,A5002680380,C. David Wright,University of Exeter,middle,False
W4282916667,A5026700547,Harish Bhaskaran,University of Oxford,last,True
W4292348626,A5028301041,Chuntae Kim,Korea Research Institute of Bioscience and Biotechnology,first,False
W4292348626,A5114036986,Kyung Kwan Lee,Kyung Hee University; Korea Research Institute of Bioscience and Biotechnology,middle,False
W4292348626,A5021755526,Moon Sung Kang,Pusan National University,middle,False
W4292348626,A5033404227,Dong‐Myeong Shin,University of Hong Kong,middle,False
W4292348626,A5107559917,Jin‐Woo Oh,Pusan National University,middle,True
W4292348626,A5101862151,Chang‐Soo Lee,Korea Research Institute of Bioscience and Biotechnology; Korea University of Science and Technology,middle,False
W4292348626,A5100450847,Dong‐Wook Han,Pusan National University,last,False
W3175494536,A5052719921,Ayoub H. Jaafar,University of Hull; University of Southampton,first,False
W3175494536,A5050454973,Mohamad Moner Al Chawa,Technische Universität Dresden,middle,False
W3175494536,A5101825852,Fei Cheng,University of Hull,middle,False
W3175494536,A5044960009,Stephen M. Kelly,University of Hull,middle,False
W3175494536,A5069991688,Rodrigo Picos,Fundació Universitat-Empresa de les Illes Balears; Universitat de les Illes Balears,middle,False
W3175494536,A5012451668,Ronald Tetzlaff,Technische Universität Dresden,middle,False
W3175494536,A5040210968,Neil T. Kemp,University of Nottingham; University of Hull,last,True
W4392861709,A5050039406,Kannan Udaya Mohanan,Gachon University,first,True
W4224104539,A5053542795,Hirofumi Tanaka,Kyushu Institute of Technology; Ho Chi Minh City University of Technology; Suranaree University of Technology,first,True
W4224104539,A5023033560,Saman Azhari,Kyushu Institute of Technology,middle,False
W4224104539,A5039975018,Yuki Usami,Kyushu Institute of Technology,middle,False
W4224104539,A5009979879,Deep Banerjee,Kyushu Institute of Technology,middle,False
W4224104539,A5023115605,Takumi Kotooka,Kyushu Institute of Technology,middle,False
W4224104539,A5024323756,O Srikimkaew,Kyushu Institute of Technology; Suranaree University of Technology,middle,False
W4224104539,A5108783015,T-T Dang,Kyushu Institute of Technology; Ho Chi Minh City University of Technology,middle,False
W4224104539,A5021762573,S Murazoe,Kyushu Institute of Technology,middle,False
W4224104539,A5085652460,Rikuto Oyabu,Kyushu Institute of Technology,middle,False
W4224104539,A5074859366,Kouki Kimizuka,Kyushu Institute of Technology,middle,False
W4224104539,A5042647913,Masaya Hakoshima,Kyushu Institute of Technology,last,False
W4309821892,A5063518249,Jinbo Pang,Shandong University; University of Jinan,first,True
W4309821892,A5102863223,Songang Peng,Chinese Academy of Sciences; Institute of Microelectronics,middle,False
W4309821892,A5072043183,Chongyang Hou,Shandong University; University of Jinan,middle,False
W4309821892,A5100741203,Xiao Wang,Chinese Academy of Sciences; Shenzhen Institutes of Advanced Technology,middle,False
W4309821892,A5100427971,Ting Wang,Qilu University of Technology; Shandong Academy of Sciences,middle,False
W4309821892,A5083215696,Yu Cao,Northeast Electric Power University,middle,False
W4309821892,A5004123938,Weijia Zhou,Shandong University; University of Jinan,middle,False
W4309821892,A5024892203,Ding Sun,Jilin Jianzhu University,middle,False
W4309821892,A5100437036,Kai Wang,Qingdao University,middle,False
W4309821892,A5054524228,Mark H. Rümmeli,Leibniz Institute for Solid State and Materials Research,middle,True
W4309821892,A5018823387,Gianaurelio Cuniberti,Technische Universität Dresden,middle,False
W4309821892,A5100410352,Hong Liu,Shandong University; University of Jinan; State Key Laboratory of Crystal Materials,last,False
W4387448837,A5101669758,Rui Ge,Xidian University; Lanzhou University,first,True
W4387448837,A5041734305,Qiuhong Yu,Henan University of Science and Technology; Lanzhou University,middle,False
W4387448837,A5026805997,Feng Zhou,Chinese Academy of Sciences; Lanzhou Institute of Chemical Physics,middle,False
W4387448837,A5021935884,Shuhai Liu,Lanzhou University,middle,False
W4387448837,A5078733694,Yong Qin,Lanzhou University,last,False
W3203558586,A5064731677,Matteo Mirigliano,University of Milan,first,False
W3203558586,A5032102634,B. Paroli,University of Milan,middle,False
W3203558586,A5049398971,Gianluca Martini,University of Milan,middle,False
W3203558586,A5064768399,Marco Fedrizzi,University of Milan,middle,False
W3203558586,A5004992551,Andrea Falqui,University of Milan,middle,False
W3203558586,A5087751603,Alberto Casu,King Abdullah University of Science and Technology,middle,False
W3203558586,A5002502618,Paolo Milani,University of Milan,last,True
W4285723611,A5100600432,Caihong Li,University of Electronic Science and Technology of China,first,False
W4285723611,A5026679358,Wen Du,University of Electronic Science and Technology of China,middle,False
W4285723611,A5053674386,Yixuan Huang,University of Electronic Science and Technology of China,middle,False
W4285723611,A5028444010,Jihua Zou,University of Electronic Science and Technology of China,middle,False
W4285723611,A5073041312,Lingzhi Luo,University of Electronic Science and Technology of China,middle,False
W4285723611,A5080299706,Song Sun,China Academy of Engineering Physics,middle,False
W4285723611,A5052987854,Alexander O. Govorov,Ohio University,middle,False
W4285723611,A5088188395,Jiang Wu,National Engineering Research Center of Electromagnetic Radiation Control Materials; University of Electronic Science and Technology of China,middle,True
W4285723611,A5067357180,Hongxing Xu,Wuhan University; University of Electronic Science and Technology of China,middle,False
W4285723611,A5100372809,Zhiming Wang,University of Electronic Science and Technology of China,last,False
W4395694736,A5104289541,Changfei Liu,Tan Kah Kee Innovation Laboratory; National University of Singapore; Tianjin University; Fuzhou University,first,False
W4395694736,A5085544847,Changsong Gao,Tan Kah Kee Innovation Laboratory; Fuzhou University,middle,False
W4395694736,A5110544324,Weilong Huang,Tan Kah Kee Innovation Laboratory; National University of Singapore; Fuzhou University; Tianjin University,middle,False
W4395694736,A5111122487,Minrui Lian,Fuzhou University; Tan Kah Kee Innovation Laboratory; Tianjin University; National University of Singapore,middle,False
W4395694736,A5027449684,Chenhui Xu,Tan Kah Kee Innovation Laboratory; Fuzhou University,middle,False
W4395694736,A5015602102,Huipeng Chen,Tan Kah Kee Innovation Laboratory; Fuzhou University,middle,True
W4395694736,A5108219890,Tailiang Guo,Tan Kah Kee Innovation Laboratory; Fuzhou University,middle,False
W4395694736,A5059710195,Wenping Hu,Tianjin University; Collaborative Innovation Center of Chemical Science and Engineering Tianjin; National University of Singapore,last,False
W4381801338,A5058384103,Chungryeol Lee,Korea Advanced Institute of Science and Technology,first,True
W4381801338,A5034129295,Changhyeon Lee,Korea Advanced Institute of Science and Technology,middle,False
W4381801338,A5100437551,Seung-Min Lee,Korea Advanced Institute of Science and Technology,middle,False
W4381801338,A5039992525,Junhwan Choi,Dankook University,middle,False
W4381801338,A5088643953,Hocheon Yoo,Gachon University,middle,False
W4381801338,A5014240047,Sung Gap Im,Korea Advanced Institute of Science and Technology,last,False
W3103908612,A5047246671,Puchuan Tan,Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; Beihang University,first,False
W3103908612,A5037009852,Yang Zou,Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems,middle,False
W3103908612,A5066943052,Yubo Fan,Beihang University,middle,True
W3103908612,A5100452309,Zhou Li,Guangxi University; Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems,last,True
W4392519602,A5101771166,Sanghyeon Choi,"University of Southern California; University of California, Santa Barbara; Korea University",first,True
W4392519602,A5101727254,Jaeho Shin,Korea University; Rice University,middle,False
W4392519602,A5073463644,Gwanyeong Park,Korea University,middle,False
W4392519602,A5047470771,Jung Sun Eo,Korea University,middle,False
W4392519602,A5032406829,Jingon Jang,Kwangwoon University; Korea University,middle,False
W4392519602,A5062662868,J. Joshua Yang,University of Southern California,middle,False
